"ICD10_explo","df_name","window_optimum_start","window_optimum_end","MK_Tau_opt","MK_p_value_opt","MK_Tau","MK_p_value","Unique_Observations","prop_sig","n_countries","pos_sig","neg_sig","p_one","q_bh","ARD_BH","ARD_selected","X_key_GBD","Cause.Name","Cause.ID","Cause.Hierarchy.Level","ICD10","ICD10.Used.in.Hospital.Claims.Analyses","ICD9","ICD9.Used.in.Hospital.Claims.Analyses","cause_level_1","cause_level_2","cause_level_3","cause_level_4","trait_type","pheno_sex","coding","modifier","description","description_more","coding_description","category","n_cases_full_cohort_both_sexes","n_cases_full_cohort_females","n_cases_full_cohort_males","n_cases_hq_cohort_both_sexes","n_cases_hq_cohort_females","n_cases_hq_cohort_males","pops","num_pops","pops_pass_qc","num_pops_pass_qc","n_cases_AFR","n_cases_AMR","n_cases_CSA","n_cases_EAS","n_cases_EUR","n_cases_MID","n_controls_AFR","n_controls_AMR","n_controls_CSA","n_controls_EAS","n_controls_EUR","n_controls_MID","rhemc_25bin_50rv_h2_observed_AFR","rhemc_25bin_50rv_h2_observed_AMR","rhemc_25bin_50rv_h2_observed_CSA","rhemc_25bin_50rv_h2_observed_EAS","sldsc_25bin_h2_observed_EUR","rhemc_25bin_50rv_h2_observed_MID","rhemc_25bin_50rv_h2_observed_se_AFR","rhemc_25bin_50rv_h2_observed_se_AMR","rhemc_25bin_50rv_h2_observed_se_CSA","rhemc_25bin_50rv_h2_observed_se_EAS","sldsc_25bin_h2_observed_se_EUR","rhemc_25bin_50rv_h2_observed_se_MID","rhemc_25bin_50rv_h2_liability_AFR","rhemc_25bin_50rv_h2_liability_AMR","rhemc_25bin_50rv_h2_liability_CSA","rhemc_25bin_50rv_h2_liability_EAS","sldsc_25bin_h2_liability_EUR","rhemc_25bin_50rv_h2_liability_MID","rhemc_25bin_50rv_h2_liability_se_AFR","rhemc_25bin_50rv_h2_liability_se_AMR","rhemc_25bin_50rv_h2_liability_se_CSA","rhemc_25bin_50rv_h2_liability_se_EAS","sldsc_25bin_h2_liability_se_EUR","rhemc_25bin_50rv_h2_liability_se_MID","rhemc_25bin_50rv_h2_z_AFR","rhemc_25bin_50rv_h2_z_AMR","rhemc_25bin_50rv_h2_z_CSA","rhemc_25bin_50rv_h2_z_EAS","sldsc_25bin_h2_z_EUR","rhemc_25bin_50rv_h2_z_MID","lambda_gc_AFR","lambda_gc_AMR","lambda_gc_CSA","lambda_gc_EAS","lambda_gc_EUR","lambda_gc_MID","phenotype_qc_AFR","phenotype_qc_AMR","phenotype_qc_CSA","phenotype_qc_EAS","phenotype_qc_EUR","phenotype_qc_MID","in_max_independent_set","filename","filename_tabix","aws_link","aws_link_tabix","wget","wget_tabix","md5_hex","size_in_bytes","md5_hex_tabix","size_in_bytes_tabix","trait_efos","trait_efo_terms","trait_efo_categories"
"J85","Chronic respiratory diseases",1,16,0.916666627,9.5367431640625e-07,0.916666627,9.5367431640625e-07,16,1,204,204,0,4.76837158203125e-07,1.80342258551182e-06,TRUE,TRUE,"chronic respiratory diseases","Chronic respiratory diseases",508,2,"D86-D86.2, D86.9, G47.3-G47.39, J07-J08, J18.7, J19, J23-J35.9, J37-J68.9, J70.8-J84.9, J85.9, J87-J91, J91.8-J94.9, J96-J99.8, R05.0-R06.9, R08-R09.89, R84-R84.9, R91-R91.8","D86-D86.2, D86.9, J41-J65.0, J84-J84.9, J92.0-J92.0","135-135.9, 278.03, 327.2-327.29, 470, 470.9-474.9, 476-479, 491-508.9, 512-513, 514-518.53, 518.8-519, 519.11-519.9, 786-786.9, 793.1-793.2, 799.0-799.1, V07.1, V12.6-V12.60, V12.69, V13.81, V14-V15.09, V15.84, V17.5-V17.6, V19.6, V42.6, V43.81, V45.76, V58.74, V81.3-V81.4","135-135.9, 491-505.9, 515-516.9","Non-communicable diseases","Chronic respiratory diseases","","","icd10","both_sexes","","","J85 Abscess of lung and mediastinum","truncated: true",NA,"Chapter X Diseases of the respiratory system | J85-J86 Suppurative and necrotic conditions of lower respiratory tract | J85 Abscess of lung and mediastinum",105,37,68,NA,NA,NA,"EUR",1,"",0,NA,NA,NA,NA,105,NA,NA,NA,NA,NA,420426,NA,NA,NA,NA,NA,0.0018,NA,NA,NA,NA,NA,0.0021,NA,NA,NA,NA,NA,0.517,NA,NA,NA,NA,NA,0.603,NA,NA,NA,NA,NA,0.857,NA,NA,NA,NA,NA,0.999,NA,NA,NA,NA,NA,"h2_z_insignificant",NA,FALSE,"icd10-J85-both_sexes.tsv.bgz","icd10-J85-both_sexes.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-J85-both_sexes.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-J85-both_sexes.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-J85-both_sexes.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-J85-both_sexes.tsv.bgz.tbi","9816aaa0a55c1d59a97f6346bec6326f",511275682,"7e3538d13a75535b839ecda701d69a31",1749624,NA,NA,NA
"J91","Chronic respiratory diseases",1,16,0.916666627,9.5367431640625e-07,0.916666627,9.5367431640625e-07,16,1,204,204,0,4.76837158203125e-07,1.80342258551182e-06,TRUE,TRUE,"chronic respiratory diseases","Chronic respiratory diseases",508,2,"D86-D86.2, D86.9, G47.3-G47.39, J07-J08, J18.7, J19, J23-J35.9, J37-J68.9, J70.8-J84.9, J85.9, J87-J91, J91.8-J94.9, J96-J99.8, R05.0-R06.9, R08-R09.89, R84-R84.9, R91-R91.8","D86-D86.2, D86.9, J41-J65.0, J84-J84.9, J92.0-J92.0","135-135.9, 278.03, 327.2-327.29, 470, 470.9-474.9, 476-479, 491-508.9, 512-513, 514-518.53, 518.8-519, 519.11-519.9, 786-786.9, 793.1-793.2, 799.0-799.1, V07.1, V12.6-V12.60, V12.69, V13.81, V14-V15.09, V15.84, V17.5-V17.6, V19.6, V42.6, V43.81, V45.76, V58.74, V81.3-V81.4","135-135.9, 491-505.9, 515-516.9","Non-communicable diseases","Chronic respiratory diseases","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J91","Lower respiratory infections",1,16,0.99999994,1.19209289550781e-07,0.99999994,1.19209289550781e-07,16,1,204,204,0,5.96046447753905e-08,4.28862688018054e-07,TRUE,TRUE,"lower respiratory infections","Lower respiratory infections",322,3,"A48.1, A70, B96.0-B96.1, B97.21, B97.4-B97.6, J09-J18.2, J18.8-J18.9, J19.6-J22.9, J85.1, J91.0, P23-P23.9, U04-U04.9","A48.1, A70, B96.0-B97.6, J09-J22.9, J85.1-J91.0, P23-P23.9, U04-U04.9","079.82, 466-469, 470.0, 480-484, 484.1-490.9, 510-511.9, 513.0-513.9, 770.0, V01.82, V04.7, V04.81, V12.61","079.82, 466-470.0, 480-484, 484.1-490.9, 510-513.9, 770.0, V12.61","Communicable, maternal, neonatal, and nutritional diseases","Respiratory infections and tuberculosis","Lower respiratory infections","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J92","Chronic respiratory diseases",1,16,0.916666627,9.5367431640625e-07,0.916666627,9.5367431640625e-07,16,1,204,204,0,4.76837158203125e-07,1.80342258551182e-06,TRUE,TRUE,"chronic respiratory diseases","Chronic respiratory diseases",508,2,"D86-D86.2, D86.9, G47.3-G47.39, J07-J08, J18.7, J19, J23-J35.9, J37-J68.9, J70.8-J84.9, J85.9, J87-J91, J91.8-J94.9, J96-J99.8, R05.0-R06.9, R08-R09.89, R84-R84.9, R91-R91.8","D86-D86.2, D86.9, J41-J65.0, J84-J84.9, J92.0-J92.0","135-135.9, 278.03, 327.2-327.29, 470, 470.9-474.9, 476-479, 491-508.9, 512-513, 514-518.53, 518.8-519, 519.11-519.9, 786-786.9, 793.1-793.2, 799.0-799.1, V07.1, V12.6-V12.60, V12.69, V13.81, V14-V15.09, V15.84, V17.5-V17.6, V19.6, V42.6, V43.81, V45.76, V58.74, V81.3-V81.4","135-135.9, 491-505.9, 515-516.9","Non-communicable diseases","Chronic respiratory diseases","","","icd10","both_sexes","","","J92 Pleural plaque","truncated: true",NA,"Chapter X Diseases of the respiratory system | J90-J94 Other diseases of pleura | J92 Pleural plaque",1095,102,993,NA,NA,NA,"EUR",1,"",0,NA,NA,NA,NA,1095,NA,NA,NA,NA,NA,419436,NA,NA,NA,NA,NA,-5.4e-05,NA,NA,NA,NA,NA,0.0021,NA,NA,NA,NA,NA,-0.00216,NA,NA,NA,NA,NA,0.0841,NA,NA,NA,NA,NA,-0.0257,NA,NA,NA,NA,NA,1.01,NA,NA,NA,NA,NA,"h2_z_insignificant",NA,FALSE,"icd10-J92-both_sexes.tsv.bgz","icd10-J92-both_sexes.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-J92-both_sexes.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-J92-both_sexes.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-J92-both_sexes.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-J92-both_sexes.tsv.bgz.tbi","33dc83764f88c673dee8a60c460c8912",538983792,"42020fd4b82203b26589f7fd46b6a8d7",1750973,NA,NA,NA
"J92","Pneumoconiosis",1,16,0.98333329,1.19209289550781e-07,0.98333329,1.19209289550781e-07,16,1,204,204,0,5.96046447753905e-08,4.28862688018054e-07,TRUE,TRUE,"pneumoconiosis","Pneumoconiosis",510,3,"J60-J65.0, J92.0","J60-J65.0, J92.0-J92.0","500-505.9","500-505.9","Non-communicable diseases","Chronic respiratory diseases","Pneumoconiosis","","icd10","both_sexes","","","J92 Pleural plaque","truncated: true",NA,"Chapter X Diseases of the respiratory system | J90-J94 Other diseases of pleura | J92 Pleural plaque",1095,102,993,NA,NA,NA,"EUR",1,"",0,NA,NA,NA,NA,1095,NA,NA,NA,NA,NA,419436,NA,NA,NA,NA,NA,-5.4e-05,NA,NA,NA,NA,NA,0.0021,NA,NA,NA,NA,NA,-0.00216,NA,NA,NA,NA,NA,0.0841,NA,NA,NA,NA,NA,-0.0257,NA,NA,NA,NA,NA,1.01,NA,NA,NA,NA,NA,"h2_z_insignificant",NA,FALSE,"icd10-J92-both_sexes.tsv.bgz","icd10-J92-both_sexes.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-J92-both_sexes.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-J92-both_sexes.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-J92-both_sexes.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-J92-both_sexes.tsv.bgz.tbi","33dc83764f88c673dee8a60c460c8912",538983792,"42020fd4b82203b26589f7fd46b6a8d7",1750973,NA,NA,NA
"K08","Edentulism",1,12,0.999999881,8.34465026855469e-06,0.633333266,0.000733614,16,1,204,204,0,4.17232513427734e-06,1.19498632486584e-05,TRUE,TRUE,"edentulism","Edentulism",684,4,"K08.0-K08.499","K08.0-K08.199","525.0-525.19, 525.4-525.54","525.4-525.44","Non-communicable diseases","Other non-communicable diseases","Oral disorders","Edentulism","icd10","both_sexes","","","K08 Other disorders of teeth and supporting structures","truncated: true",NA,"Chapter XI Diseases of the digestive system | K00-K14 Diseases of oral cavity, salivary glands and jaws | K08 Other disorders of teeth and supporting structures",3299,1806,1493,NA,NA,NA,"AFR,CSA,EUR",3,"",0,99,NA,71,NA,3129,NA,6537,NA,8805,NA,417402,NA,0.27,NA,0.0841,NA,2e-04,NA,0.0908,NA,0.0423,NA,0.0024,NA,2.8,NA,1.39,NA,0.00349,NA,0.939,NA,0.698,NA,0.0419,NA,2.98,NA,1.99,NA,0.0833,NA,1.01,NA,0.996,NA,1.03,NA,"h2_z_insignificant",NA,"h2_z_insignificant",NA,"h2_z_insignificant",NA,FALSE,"icd10-K08-both_sexes.tsv.bgz","icd10-K08-both_sexes.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K08-both_sexes.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-K08-both_sexes.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K08-both_sexes.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-K08-both_sexes.tsv.bgz.tbi","3333be8290555f2dc91f1ae0e962c9e9",1580977181,"57611ed7584d0e4e65bf9150c9ba8404",2045881,"EFO_1001216","tooth disease","Digestive system disorder"
"K21","Upper digestive system diseases",1,11,1.000000119,2.62260437011719e-05,0.516666651,0.006025791,16,1,204,204,0,1.31130218505859e-05,3.3637751703677e-05,TRUE,TRUE,"upper digestive system diseases","Upper digestive system diseases",992,3,"K21-K21.9, K22.7-K22.719, K25-K30, R12","K20-K30, K92.0-K92.2, R12-R12","530.11, 530.7-530.85, 530.89-536.3, 536.8-536.9, 787.1","530-530.85, 530.89-536.3, 536.8-536.9, 578-578.9, 787.1-787.1","Non-communicable diseases","Digestive diseases","Upper digestive system diseases","","icd10","both_sexes","","","K21 Gastro-oesophageal reflux disease","truncated: true",NA,"Chapter XI Diseases of the digestive system | K20-K31 Diseases of oesophagus, stomach and duodenum | K21 Gastro-oesophageal reflux disease",31407,17325,14081,30103,16573,13529,"AFR,AMR,CSA,EAS,EUR,MID",6,"EUR,MID",2,395,63,729,117,29975,128,6241,917,8147,2592,390556,1471,0.127,0.131,0.0814,0.104,0.0173,0.501,0.0865,0.195,0.0419,0.108,0.003,0.105,0.506,0.498,0.267,0.512,0.0618,1.67,0.345,0.741,0.137,0.531,0.0107,0.351,1.46,0.673,1.94,0.965,5.77,4.76,0.988,1.02,0.997,1.02,1.1,0.997,"h2_z_insignificant","n_too_low","h2_z_insignificant","h2_z_insignificant","PASS","PASS",FALSE,"icd10-K21-both_sexes.tsv.bgz","icd10-K21-both_sexes.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K21-both_sexes.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-K21-both_sexes.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K21-both_sexes.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-K21-both_sexes.tsv.bgz.tbi","10902b3f6bb0ce9f1de3ccfe1ea63d3d",2676247696,"fbd4993cd472ab3d9cdb5b8bcfc06341",2309108,"EFO_0003948","gastroesophageal reflux disease","Digestive system disorder"
"K21","Gastroesophageal reflux disease",1,11,1.000000119,2.62260437011719e-05,0.566666603,0.002557039,16,1,204,204,0,1.31130218505859e-05,3.3637751703677e-05,TRUE,TRUE,"gastroesophageal reflux disease","Gastroesophageal reflux disease",536,4,"K21-K21.9, K22.7-K22.719, R12","K21-K21.9, K22.7-K22.719, R12-R12","530.11, 530.7-530.85, 530.89-530.9, 787.1","530.11-530.11, 530.7-530.85, 530.89-530.9, 787.1-787.1","Non-communicable diseases","Digestive diseases","Upper digestive system diseases","Gastroesophageal reflux disease","icd10","both_sexes","","","K21 Gastro-oesophageal reflux disease","truncated: true",NA,"Chapter XI Diseases of the digestive system | K20-K31 Diseases of oesophagus, stomach and duodenum | K21 Gastro-oesophageal reflux disease",31407,17325,14081,30103,16573,13529,"AFR,AMR,CSA,EAS,EUR,MID",6,"EUR,MID",2,395,63,729,117,29975,128,6241,917,8147,2592,390556,1471,0.127,0.131,0.0814,0.104,0.0173,0.501,0.0865,0.195,0.0419,0.108,0.003,0.105,0.506,0.498,0.267,0.512,0.0618,1.67,0.345,0.741,0.137,0.531,0.0107,0.351,1.46,0.673,1.94,0.965,5.77,4.76,0.988,1.02,0.997,1.02,1.1,0.997,"h2_z_insignificant","n_too_low","h2_z_insignificant","h2_z_insignificant","PASS","PASS",FALSE,"icd10-K21-both_sexes.tsv.bgz","icd10-K21-both_sexes.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K21-both_sexes.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-K21-both_sexes.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K21-both_sexes.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-K21-both_sexes.tsv.bgz.tbi","10902b3f6bb0ce9f1de3ccfe1ea63d3d",2676247696,"fbd4993cd472ab3d9cdb5b8bcfc06341",2309108,"EFO_0003948","gastroesophageal reflux disease","Digestive system disorder"
"K22","Digestive diseases",1,12,0.969696879,1.56164169311523e-05,0.633333266,0.000733614,16,1,204,204,0,7.80820846557615e-06,2.17303914843865e-05,TRUE,TRUE,"digestive diseases","Digestive diseases",526,2,"I84-I85.9, I98.2, K15.9-K42.9, K44-K52, K52.2-K62, K62.4-K62.6, K62.8-K63.4, K63.8-K67, K67.8-K68.1, K68.12-K75, K75.2, K75.4-K76.2, K76.4-K90.9, K92-K93, K93.8, K96-K99, N29.0, N49.5, R11-R19.8, R85-R85.9, Z52.6, Z94.4","I84-I85.9, I98.2-I98.2, K20-K42.9, K44-K52, K52.2-K62, K62.4-K62.6, K62.8-K63.4, K63.8-K67, K67.8-K68.1, K68.12-K90.9, K92-K92.9, K93.8, R12-R18.9, R85-R85.9, Z52.6, Z94.4","455-455.9, 456.0-456.21, 530-530.85, 530.89-536.3, 536.8-538, 540-543.9, 550-551.1, 551.3-552.1, 552.3-553.1, 553.3-558.9, 560-560.39, 560.8-562.13, 564-564.1, 564.5-569, 569.1-569.5, 569.81-572, 572.2-579.2, 579.4-579.9, 784-784.99, 787-787.99, 789.9, 792.1-792.4, V12.7-V12.79, V18.5-V18.59, V42.7, V45.72, V45.75, V47.3, V58.75, V59.6","455-456.21, 530-530.85, 530.89-536.3, 536.8-538, 540-551.1, 551.3-552.1, 552.3-553.1, 553.3-564.1, 564.5-569, 569.1-569.5, 569.81-579.2, 579.4-579.9, 787.1-792.4, V42.7, V59.6","Non-communicable diseases","Digestive diseases","","","icd10","both_sexes","","","K22 Other diseases of oesophagus","truncated: true",NA,"Chapter XI Diseases of the digestive system | K20-K31 Diseases of oesophagus, stomach and duodenum | K22 Other diseases of oesophagus",12579,5319,7259,NA,NA,NA,"AFR,CSA,EUR",3,"",0,104,NA,219,NA,12256,NA,6532,NA,8657,NA,408275,NA,0.0458,NA,0.115,NA,0.0137,NA,0.0622,NA,0.0493,NA,0.0026,NA,0.457,NA,0.827,NA,0.0879,NA,0.621,NA,0.355,NA,0.0167,NA,0.736,NA,2.33,NA,5.27,NA,0.984,NA,1.02,NA,1.05,NA,"h2_z_insignificant",NA,"h2_z_insignificant",NA,"not_EUR_plus_1",NA,FALSE,"icd10-K22-both_sexes.tsv.bgz","icd10-K22-both_sexes.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K22-both_sexes.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-K22-both_sexes.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K22-both_sexes.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-K22-both_sexes.tsv.bgz.tbi","8f16b3ea288b03ba60fd5b7149b5e6b0",1631935368,"8e1e43cc5538cc1537ca599356db5238",2053800,"EFO_0009544","esophageal disease","Digestive system disorder"
"K22","Upper digestive system diseases",1,11,1.000000119,2.62260437011719e-05,0.516666651,0.006025791,16,1,204,204,0,1.31130218505859e-05,3.3637751703677e-05,TRUE,TRUE,"upper digestive system diseases","Upper digestive system diseases",992,3,"K21-K21.9, K22.7-K22.719, K25-K30, R12","K20-K30, K92.0-K92.2, R12-R12","530.11, 530.7-530.85, 530.89-536.3, 536.8-536.9, 787.1","530-530.85, 530.89-536.3, 536.8-536.9, 578-578.9, 787.1-787.1","Non-communicable diseases","Digestive diseases","Upper digestive system diseases","","icd10","both_sexes","","","K22 Other diseases of oesophagus","truncated: true",NA,"Chapter XI Diseases of the digestive system | K20-K31 Diseases of oesophagus, stomach and duodenum | K22 Other diseases of oesophagus",12579,5319,7259,NA,NA,NA,"AFR,CSA,EUR",3,"",0,104,NA,219,NA,12256,NA,6532,NA,8657,NA,408275,NA,0.0458,NA,0.115,NA,0.0137,NA,0.0622,NA,0.0493,NA,0.0026,NA,0.457,NA,0.827,NA,0.0879,NA,0.621,NA,0.355,NA,0.0167,NA,0.736,NA,2.33,NA,5.27,NA,0.984,NA,1.02,NA,1.05,NA,"h2_z_insignificant",NA,"h2_z_insignificant",NA,"not_EUR_plus_1",NA,FALSE,"icd10-K22-both_sexes.tsv.bgz","icd10-K22-both_sexes.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K22-both_sexes.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-K22-both_sexes.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K22-both_sexes.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-K22-both_sexes.tsv.bgz.tbi","8f16b3ea288b03ba60fd5b7149b5e6b0",1631935368,"8e1e43cc5538cc1537ca599356db5238",2053800,"EFO_0009544","esophageal disease","Digestive system disorder"
"K25","Digestive diseases",1,12,0.969696879,1.56164169311523e-05,0.633333266,0.000733614,16,1,204,204,0,7.80820846557615e-06,2.17303914843865e-05,TRUE,TRUE,"digestive diseases","Digestive diseases",526,2,"I84-I85.9, I98.2, K15.9-K42.9, K44-K52, K52.2-K62, K62.4-K62.6, K62.8-K63.4, K63.8-K67, K67.8-K68.1, K68.12-K75, K75.2, K75.4-K76.2, K76.4-K90.9, K92-K93, K93.8, K96-K99, N29.0, N49.5, R11-R19.8, R85-R85.9, Z52.6, Z94.4","I84-I85.9, I98.2-I98.2, K20-K42.9, K44-K52, K52.2-K62, K62.4-K62.6, K62.8-K63.4, K63.8-K67, K67.8-K68.1, K68.12-K90.9, K92-K92.9, K93.8, R12-R18.9, R85-R85.9, Z52.6, Z94.4","455-455.9, 456.0-456.21, 530-530.85, 530.89-536.3, 536.8-538, 540-543.9, 550-551.1, 551.3-552.1, 552.3-553.1, 553.3-558.9, 560-560.39, 560.8-562.13, 564-564.1, 564.5-569, 569.1-569.5, 569.81-572, 572.2-579.2, 579.4-579.9, 784-784.99, 787-787.99, 789.9, 792.1-792.4, V12.7-V12.79, V18.5-V18.59, V42.7, V45.72, V45.75, V47.3, V58.75, V59.6","455-456.21, 530-530.85, 530.89-536.3, 536.8-538, 540-551.1, 551.3-552.1, 552.3-553.1, 553.3-564.1, 564.5-569, 569.1-569.5, 569.81-579.2, 579.4-579.9, 787.1-792.4, V42.7, V59.6","Non-communicable diseases","Digestive diseases","","","icd10","both_sexes","","","K25 Gastric ulcer","truncated: true",NA,"Chapter XI Diseases of the digestive system | K20-K31 Diseases of oesophagus, stomach and duodenum | K25 Gastric ulcer",5479,2744,2735,NA,NA,NA,"AFR,CSA,EUR",3,"",0,92,NA,134,NA,5253,NA,6544,NA,8742,NA,415278,NA,0.0731,NA,0.173,NA,0.0077,NA,0.0875,NA,0.0413,NA,0.0022,NA,0.798,NA,1.78,NA,0.0908,NA,0.956,NA,0.423,NA,0.0259,NA,0.835,NA,4.2,NA,3.5,NA,1.01,NA,1.03,NA,1.03,NA,"h2_z_insignificant",NA,"not_EUR_plus_1",NA,"h2_z_insignificant",NA,FALSE,"icd10-K25-both_sexes.tsv.bgz","icd10-K25-both_sexes.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K25-both_sexes.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-K25-both_sexes.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K25-both_sexes.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-K25-both_sexes.tsv.bgz.tbi","5743f1532b005b1f12274dcc8d6e4e61",1600148842,"36ca37366e09744c6fd9c00cf521d468",2049124,"EFO_0009454","gastric ulcer","Digestive system disorder"
"K25","Peptic ulcer disease",1,16,0.99999994,1.19209289550781e-07,0.99999994,1.19209289550781e-07,16,1,204,204,0,5.96046447753905e-08,4.28862688018054e-07,TRUE,TRUE,"peptic ulcer disease","Peptic ulcer disease",527,4,"K25-K28.9","K25-K28.9, K92.0-K92.2","531-534.91","531-534.91, 578-578.9","Non-communicable diseases","Digestive diseases","Upper digestive system diseases","Peptic ulcer disease","icd10","both_sexes","","","K25 Gastric ulcer","truncated: true",NA,"Chapter XI Diseases of the digestive system | K20-K31 Diseases of oesophagus, stomach and duodenum | K25 Gastric ulcer",5479,2744,2735,NA,NA,NA,"AFR,CSA,EUR",3,"",0,92,NA,134,NA,5253,NA,6544,NA,8742,NA,415278,NA,0.0731,NA,0.173,NA,0.0077,NA,0.0875,NA,0.0413,NA,0.0022,NA,0.798,NA,1.78,NA,0.0908,NA,0.956,NA,0.423,NA,0.0259,NA,0.835,NA,4.2,NA,3.5,NA,1.01,NA,1.03,NA,1.03,NA,"h2_z_insignificant",NA,"not_EUR_plus_1",NA,"h2_z_insignificant",NA,FALSE,"icd10-K25-both_sexes.tsv.bgz","icd10-K25-both_sexes.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K25-both_sexes.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-K25-both_sexes.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K25-both_sexes.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-K25-both_sexes.tsv.bgz.tbi","5743f1532b005b1f12274dcc8d6e4e61",1600148842,"36ca37366e09744c6fd9c00cf521d468",2049124,"EFO_0009454","gastric ulcer","Digestive system disorder"
